timestamp,city,cell_id,latitude,longitude,throughput_mbps,latency_ms,packet_loss_pct,rsrp_dbm,users_connected
2025-12-05 21:52:30,Hyderabad,HYD_C1,17.385,78.4867,151.65,15.32,0.206,-81.1,52
2025-12-05 21:53:00,Hyderabad,HYD_C1,17.385,78.4867,154.49,30.51,0.117,-80.0,43
2025-12-05 21:53:30,Hyderabad,HYD_C1,17.385,78.4867,166.31,22.98,0.166,-86.6,92
2025-12-05 21:54:00,Hyderabad,HYD_C1,17.385,78.4867,171.86,18.34,0.27,-86.8,72
2025-12-05 21:54:30,Hyderabad,HYD_C1,17.385,78.4867,171.85,23.84,0.314,-86.2,47
2025-12-05 21:55:00,Hyderabad,HYD_C1,17.385,78.4867,170.1,25.1,0.272,-89.5,68
2025-12-05 21:55:30,Hyderabad,HYD_C1,17.385,78.4867,152.19,20.58,0.316,-83.3,100
2025-12-05 21:56:00,Hyderabad,HYD_C1,17.385,78.4867,167.02,12.97,0.261,-83.4,84
2025-12-05 21:56:30,Hyderabad,HYD_C1,17.385,78.4867,166.34,18.93,0.253,-90.4,93
2025-12-05 21:57:00,Hyderabad,HYD_C1,17.385,78.4867,155.98,28.91,0.386,-76.5,48
2025-12-05 21:57:31,Hyderabad,HYD_C1,17.385,78.4867,154.32,26.32,0.266,-86.5,45
2025-12-05 21:58:01,Hyderabad,HYD_C1,17.385,78.4867,165.07,17.27,0.374,-89.0,107
2025-12-05 21:58:31,Hyderabad,HYD_C1,17.385,78.4867,165.61,19.32,0.323,-92.3,77
2025-12-05 21:59:01,Hyderabad,HYD_C1,17.385,78.4867,144.41,20.54,0.209,-88.5,42
2025-12-05 21:59:31,Hyderabad,HYD_C1,17.385,78.4867,156.51,21.21,0.178,-85.7,96
2025-12-05 22:00:01,Hyderabad,HYD_C1,17.385,78.4867,174.1,21.69,0.195,-76.2,54
2025-12-05 22:00:31,Hyderabad,HYD_C1,17.385,78.4867,171.92,18.29,0.317,-89.0,49
2025-12-05 22:01:01,Hyderabad,HYD_C1,17.385,78.4867,150.48,17.24,0.218,-85.1,64
2025-12-05 22:01:31,Hyderabad,HYD_C1,17.385,78.4867,174.62,26.14,0.238,-86.6,101
2025-12-05 22:02:01,Hyderabad,HYD_C1,17.385,78.4867,170.08,23.2,0.351,-86.6,41
2025-12-05 22:02:31,Hyderabad,HYD_C1,17.385,78.4867,147.58,25.61,0.298,-89.4,109
2025-12-05 22:03:01,Hyderabad,HYD_C1,17.385,78.4867,150.66,15.93,0.329,-85.2,40
2025-12-05 22:03:31,Hyderabad,HYD_C1,17.385,78.4867,157.09,17.8,0.279,-88.7,62
2025-12-05 22:04:01,Hyderabad,HYD_C1,17.385,78.4867,170.39,26.33,0.191,-88.4,96
2025-12-05 22:04:31,Hyderabad,HYD_C1,17.385,78.4867,156.68,21.72,0.304,-82.9,79
2025-12-05 22:05:01,Hyderabad,HYD_C1,17.385,78.4867,181.97,23.97,0.182,-84.0,103
2025-12-05 22:05:31,Hyderabad,HYD_C1,17.385,78.4867,154.52,22.9,0.369,-89.5,81
2025-12-05 22:06:01,Hyderabad,HYD_C1,17.385,78.4867,161.43,22.87,0.176,-80.0,48
2025-12-05 22:06:31,Hyderabad,HYD_C1,17.385,78.4867,155.77,26.84,0.251,-82.9,46
2025-12-05 22:07:01,Hyderabad,HYD_C1,17.385,78.4867,164.35,26.65,0.263,-90.4,56
2025-12-05 22:07:31,Hyderabad,HYD_C1,17.385,78.4867,172.27,23.21,0.269,-87.1,56
2025-12-05 22:08:01,Hyderabad,HYD_C1,17.385,78.4867,191.22,30.68,0.34,-73.6,80
2025-12-05 22:08:31,Hyderabad,HYD_C1,17.385,78.4867,179.27,23.9,0.101,-82.8,52
2025-12-05 22:09:01,Hyderabad,HYD_C1,17.385,78.4867,171.99,26.73,0.362,-82.5,75
2025-12-05 22:09:31,Hyderabad,HYD_C1,17.385,78.4867,162.75,19.1,0.486,-82.9,63
2025-12-05 22:10:01,Hyderabad,HYD_C1,17.385,78.4867,162.48,22.65,0.297,-87.0,81
2025-12-05 22:10:31,Hyderabad,HYD_C1,17.385,78.4867,153.87,17.57,0.196,-88.2,48
2025-12-05 22:11:01,Hyderabad,HYD_C1,17.385,78.4867,145.3,23.52,0.206,-91.6,85
2025-12-05 22:11:31,Hyderabad,HYD_C1,17.385,78.4867,175.15,21.77,0.217,-87.7,56
2025-12-05 22:12:01,Hyderabad,HYD_C1,17.385,78.4867,173.92,23.65,0.147,-84.0,61
2025-12-05 22:12:31,Hyderabad,HYD_C1,17.385,78.4867,166.77,17.35,0.413,-79.8,108
2025-12-05 22:13:01,Hyderabad,HYD_C1,17.385,78.4867,177.93,20.68,0.42,-83.5,62
2025-12-05 22:13:31,Hyderabad,HYD_C1,17.385,78.4867,138.89,23.94,0.286,-81.1,55
2025-12-05 22:14:01,Hyderabad,HYD_C1,17.385,78.4867,186.64,22.13,0.223,-90.5,74
2025-12-05 22:14:31,Hyderabad,HYD_C1,17.385,78.4867,164.74,15.1,0.28,-85.9,62
2025-12-05 22:15:01,Hyderabad,HYD_C1,17.385,78.4867,178.91,22.08,0.343,-87.2,106
2025-12-05 22:15:31,Hyderabad,HYD_C1,17.385,78.4867,146.59,25.7,0.229,-84.2,79
2025-12-05 22:16:01,Hyderabad,HYD_C1,17.385,78.4867,162.22,25.92,0.245,-80.6,57
2025-12-05 22:16:31,Hyderabad,HYD_C1,17.385,78.4867,171.48,21.98,0.243,-83.7,93
2025-12-05 22:17:01,Hyderabad,HYD_C1,17.385,78.4867,173.9,20.23,0.399,-82.3,107
2025-12-05 22:17:31,Hyderabad,HYD_C1,17.385,78.4867,165.97,19.88,0.347,-80.3,101
2025-12-05 22:18:01,Hyderabad,HYD_C1,17.385,78.4867,135.47,24.56,0.118,-88.0,68
2025-12-05 22:18:31,Hyderabad,HYD_C1,17.385,78.4867,140.38,18.33,0.24,-80.6,90
2025-12-05 22:19:01,Hyderabad,HYD_C1,17.385,78.4867,156.52,18.99,0.242,-87.0,81
2025-12-05 22:19:31,Hyderabad,HYD_C1,17.385,78.4867,168.49,24.03,0.204,-84.3,93
2025-12-05 22:20:01,Hyderabad,HYD_C1,17.385,78.4867,170.48,19.65,0.291,-81.5,92
2025-12-05 22:20:31,Hyderabad,HYD_C1,17.385,78.4867,163.28,17.18,0.394,-86.9,57
2025-12-05 22:21:01,Hyderabad,HYD_C1,17.385,78.4867,167.47,25.29,0.111,-86.7,58
2025-12-05 22:21:31,Hyderabad,HYD_C1,17.385,78.4867,164.77,16.74,0.415,-88.5,106
2025-12-05 22:22:01,Hyderabad,HYD_C1,17.385,78.4867,150.7,26.85,0.116,-90.7,54
2025-12-05 22:22:31,Hyderabad,HYD_C1,17.385,78.4867,151.82,27.95,0.184,-80.3,65
2025-12-05 22:23:01,Hyderabad,HYD_C1,17.385,78.4867,169.68,17.66,0.27,-81.7,86
2025-12-05 22:23:31,Hyderabad,HYD_C1,17.385,78.4867,160.0,19.77,0.269,-80.6,92
2025-12-05 22:24:01,Hyderabad,HYD_C1,17.385,78.4867,150.83,20.72,0.187,-87.7,109
2025-12-05 22:24:31,Hyderabad,HYD_C1,17.385,78.4867,180.11,24.24,0.278,-84.0,88
2025-12-05 22:25:01,Hyderabad,HYD_C1,17.385,78.4867,170.47,17.71,0.311,-88.7,53
2025-12-05 22:25:31,Hyderabad,HYD_C1,17.385,78.4867,151.8,26.43,0.35,-85.5,90
2025-12-05 22:26:01,Hyderabad,HYD_C1,17.385,78.4867,155.15,21.26,0.196,-87.5,107
2025-12-05 22:26:31,Hyderabad,HYD_C1,17.385,78.4867,172.1,17.51,0.263,-85.3,96
2025-12-05 22:27:01,Hyderabad,HYD_C1,17.385,78.4867,161.16,24.19,0.171,-79.9,45
2025-12-05 22:27:31,Hyderabad,HYD_C1,17.385,78.4867,149.06,25.24,0.316,-84.1,72
2025-12-05 22:28:01,Hyderabad,HYD_C1,17.385,78.4867,193.26,15.06,0.295,-75.3,98
2025-12-05 22:28:31,Hyderabad,HYD_C1,17.385,78.4867,172.3,18.02,0.207,-81.8,63
2025-12-05 22:29:01,Hyderabad,HYD_C1,17.385,78.4867,140.67,18.32,0.24,-88.5,106
2025-12-05 22:29:31,Hyderabad,HYD_C1,17.385,78.4867,174.33,22.37,0.109,-83.7,78
2025-12-05 22:30:01,Hyderabad,HYD_C1,17.385,78.4867,145.25,24.23,0.241,-90.4,63
2025-12-05 22:30:31,Hyderabad,HYD_C1,17.385,78.4867,154.19,29.57,0.215,-84.9,106
2025-12-05 22:31:01,Hyderabad,HYD_C1,17.385,78.4867,178.95,24.03,0.255,-83.7,85
2025-12-05 22:31:31,Hyderabad,HYD_C1,17.385,78.4867,151.25,22.04,0.348,-84.5,87
2025-12-05 22:32:01,Hyderabad,HYD_C1,17.385,78.4867,175.31,22.27,0.258,-78.5,88
2025-12-05 22:32:31,Hyderabad,HYD_C1,17.385,78.4867,154.18,15.45,0.355,-90.4,97
2025-12-05 22:33:01,Hyderabad,HYD_C1,17.385,78.4867,152.32,22.09,0.201,-82.6,74
2025-12-05 22:33:31,Hyderabad,HYD_C1,17.385,78.4867,171.13,19.48,0.276,-84.3,98
2025-12-05 22:34:01,Hyderabad,HYD_C1,17.385,78.4867,172.3,25.64,0.18,-89.2,109
2025-12-05 22:34:31,Hyderabad,HYD_C1,17.385,78.4867,150.58,18.65,0.286,-82.0,44
2025-12-05 22:35:01,Hyderabad,HYD_C1,17.385,78.4867,150.4,24.89,0.298,-81.2,46
2025-12-05 22:35:31,Hyderabad,HYD_C1,17.385,78.4867,142.17,15.46,0.323,-82.8,90
2025-12-05 22:36:01,Hyderabad,HYD_C1,17.385,78.4867,150.58,22.46,0.259,-82.8,105
2025-12-05 22:36:31,Hyderabad,HYD_C1,17.385,78.4867,157.36,19.33,0.319,-81.6,45
2025-12-05 22:37:01,Hyderabad,HYD_C1,17.385,78.4867,157.26,30.36,0.241,-93.8,62
2025-12-05 22:37:31,Hyderabad,HYD_C1,17.385,78.4867,167.27,18.61,0.312,-92.1,41
2025-12-05 22:38:01,Hyderabad,HYD_C1,17.385,78.4867,135.75,22.57,0.271,-85.2,100
2025-12-05 22:38:31,Hyderabad,HYD_C1,17.385,78.4867,168.96,21.86,0.194,-88.7,97
2025-12-05 22:39:01,Hyderabad,HYD_C1,17.385,78.4867,161.76,26.55,0.186,-85.8,45
2025-12-05 22:39:31,Hyderabad,HYD_C1,17.385,78.4867,151.72,25.09,0.228,-78.3,102
2025-12-05 22:40:01,Hyderabad,HYD_C1,17.385,78.4867,164.99,16.0,0.215,-85.4,49
2025-12-05 22:40:31,Hyderabad,HYD_C1,17.385,78.4867,148.64,20.28,0.376,-79.2,84
2025-12-05 22:41:01,Hyderabad,HYD_C1,17.385,78.4867,146.93,17.72,0.073,-86.7,61
2025-12-05 22:41:31,Hyderabad,HYD_C1,17.385,78.4867,159.37,24.32,0.297,-88.8,72
2025-12-05 22:42:01,Hyderabad,HYD_C1,17.385,78.4867,168.13,22.29,0.214,-88.3,58
2025-12-05 22:42:31,Hyderabad,HYD_C1,17.385,78.4867,152.67,25.27,0.257,-82.3,58
2025-12-05 22:43:01,Hyderabad,HYD_C1,17.385,78.4867,165.69,23.64,0.153,-92.8,66
2025-12-05 22:43:31,Hyderabad,HYD_C1,17.385,78.4867,156.12,24.96,0.247,-87.9,105
2025-12-05 22:44:01,Hyderabad,HYD_C1,17.385,78.4867,155.38,19.57,0.087,-86.2,102
2025-12-05 22:44:31,Hyderabad,HYD_C1,17.385,78.4867,159.83,27.08,0.301,-76.1,55
2025-12-05 22:45:01,Hyderabad,HYD_C1,17.385,78.4867,184.54,19.9,0.171,-87.1,89
2025-12-05 22:45:31,Hyderabad,HYD_C1,17.385,78.4867,145.07,20.85,0.139,-85.7,71
2025-12-05 22:46:01,Hyderabad,HYD_C1,17.385,78.4867,158.78,26.56,0.217,-87.5,83
2025-12-05 22:46:31,Hyderabad,HYD_C1,17.385,78.4867,169.92,25.89,0.38,-80.7,86
2025-12-05 22:47:01,Hyderabad,HYD_C1,17.385,78.4867,162.19,18.89,0.177,-82.2,58
2025-12-05 22:47:31,Hyderabad,HYD_C1,17.385,78.4867,137.45,14.81,0.261,-81.6,77
2025-12-05 22:48:01,Hyderabad,HYD_C1,17.385,78.4867,156.39,22.46,0.233,-91.0,74
2025-12-05 22:48:31,Hyderabad,HYD_C1,17.385,78.4867,174.05,17.8,0.201,-82.7,91
2025-12-05 22:49:01,Hyderabad,HYD_C1,17.385,78.4867,154.61,25.54,0.118,-87.6,106
2025-12-05 22:49:31,Hyderabad,HYD_C1,17.385,78.4867,169.36,27.86,0.272,-87.2,100
2025-12-05 22:50:01,Hyderabad,HYD_C1,17.385,78.4867,147.17,20.25,0.124,-83.1,91
2025-12-05 22:50:31,Hyderabad,HYD_C1,17.385,78.4867,141.41,20.05,0.281,-80.3,60
2025-12-05 22:51:01,Hyderabad,HYD_C1,17.385,78.4867,148.37,25.4,0.254,-82.4,92
2025-12-05 22:51:31,Hyderabad,HYD_C1,17.385,78.4867,156.93,19.8,0.262,-81.4,48
2025-12-05 22:52:01,Hyderabad,HYD_C1,17.385,78.4867,162.22,16.15,0.271,-99.5,83
2025-12-05 22:52:31,Hyderabad,HYD_C1,17.385,78.4867,198.91,28.64,0.309,-89.9,86
2025-12-05 22:53:01,Hyderabad,HYD_C1,17.385,78.4867,150.31,23.11,0.261,-84.2,94
2025-12-05 22:53:31,Hyderabad,HYD_C1,17.385,78.4867,171.67,26.61,0.177,-84.3,72
2025-12-05 22:54:01,Hyderabad,HYD_C1,17.385,78.4867,154.04,29.53,0.435,-80.9,53
2025-12-05 22:54:31,Hyderabad,HYD_C1,17.385,78.4867,161.98,30.45,0.186,-80.2,104
2025-12-05 22:55:01,Hyderabad,HYD_C1,17.385,78.4867,141.96,14.99,0.307,-90.8,94
2025-12-05 22:55:31,Hyderabad,HYD_C1,17.385,78.4867,152.72,20.96,0.314,-80.7,105
2025-12-05 22:56:01,Hyderabad,HYD_C1,17.385,78.4867,132.41,22.68,0.08,-80.6,44
2025-12-05 22:56:31,Hyderabad,HYD_C1,17.385,78.4867,172.59,23.32,0.293,-86.4,84
2025-12-05 22:57:01,Hyderabad,HYD_C1,17.385,78.4867,179.82,21.52,0.185,-87.9,91
2025-12-05 22:57:31,Hyderabad,HYD_C1,17.385,78.4867,157.51,20.02,0.257,-85.0,76
2025-12-05 22:58:01,Hyderabad,HYD_C1,17.385,78.4867,183.51,21.32,0.271,-80.3,88
2025-12-05 22:58:31,Hyderabad,HYD_C1,17.385,78.4867,139.17,24.78,0.284,-77.0,75
2025-12-05 22:59:01,Hyderabad,HYD_C1,17.385,78.4867,161.33,16.09,0.156,-80.7,105
2025-12-05 22:59:31,Hyderabad,HYD_C1,17.385,78.4867,162.55,20.15,0.14,-86.6,62
2025-12-05 23:00:01,Hyderabad,HYD_C1,17.385,78.4867,142.44,13.22,0.276,-80.8,50
2025-12-05 23:00:31,Hyderabad,HYD_C1,17.385,78.4867,179.18,15.33,0.234,-81.3,76
2025-12-05 23:01:01,Hyderabad,HYD_C1,17.385,78.4867,172.91,22.58,0.286,-83.5,65
2025-12-05 23:01:31,Hyderabad,HYD_C1,17.385,78.4867,150.66,20.72,0.217,-85.0,81
2025-12-05 23:02:01,Hyderabad,HYD_C1,17.385,78.4867,172.5,17.57,0.297,-89.4,64
2025-12-05 23:02:31,Hyderabad,HYD_C1,17.385,78.4867,171.49,17.1,0.23,-85.5,49
2025-12-05 23:03:01,Hyderabad,HYD_C1,17.385,78.4867,154.88,25.21,0.169,-84.6,84
2025-12-05 23:03:31,Hyderabad,HYD_C1,17.385,78.4867,155.78,25.94,0.323,-87.9,59
2025-12-05 23:04:01,Hyderabad,HYD_C1,17.385,78.4867,152.67,23.71,0.284,-81.4,50
2025-12-05 23:04:31,Hyderabad,HYD_C1,17.385,78.4867,158.93,21.98,0.324,-87.2,83
2025-12-05 23:05:01,Hyderabad,HYD_C1,17.385,78.4867,168.03,20.32,0.245,-87.0,103
2025-12-05 23:05:31,Hyderabad,HYD_C1,17.385,78.4867,161.36,31.59,0.177,-87.5,97
2025-12-05 23:06:01,Hyderabad,HYD_C1,17.385,78.4867,178.77,24.68,0.243,-83.1,48
2025-12-05 23:06:31,Hyderabad,HYD_C1,17.385,78.4867,149.72,28.7,0.276,-84.5,89
2025-12-05 23:07:01,Hyderabad,HYD_C1,17.385,78.4867,183.46,20.68,0.238,-81.9,87
2025-12-05 23:07:31,Hyderabad,HYD_C1,17.385,78.4867,171.09,28.01,0.16,-79.1,91
2025-12-05 23:08:01,Hyderabad,HYD_C1,17.385,78.4867,150.65,20.08,0.331,-87.4,108
2025-12-05 23:08:31,Hyderabad,HYD_C1,17.385,78.4867,143.8,17.29,0.223,-85.5,96
2025-12-05 23:09:01,Hyderabad,HYD_C1,17.385,78.4867,156.09,30.7,0.236,-79.7,107
2025-12-05 23:09:31,Hyderabad,HYD_C1,17.385,78.4867,155.05,15.11,0.287,-85.3,53
2025-12-05 23:10:01,Hyderabad,HYD_C1,17.385,78.4867,173.4,25.85,0.147,-83.8,45
2025-12-05 23:10:31,Hyderabad,HYD_C1,17.385,78.4867,153.6,23.72,0.192,-77.9,79
2025-12-05 23:11:01,Hyderabad,HYD_C1,17.385,78.4867,172.42,20.24,0.223,-87.5,60
2025-12-05 23:11:31,Hyderabad,HYD_C1,17.385,78.4867,157.34,24.21,0.243,-80.7,89
2025-12-05 23:12:01,Hyderabad,HYD_C1,17.385,78.4867,146.71,23.52,0.383,-79.5,58
2025-12-05 23:12:31,Hyderabad,HYD_C1,17.385,78.4867,164.72,21.28,0.178,-90.6,80
2025-12-05 23:13:01,Hyderabad,HYD_C1,17.385,78.4867,157.6,28.04,0.172,-87.8,88
2025-12-05 23:13:31,Hyderabad,HYD_C1,17.385,78.4867,152.58,25.38,0.188,-92.0,71
2025-12-05 23:14:01,Hyderabad,HYD_C1,17.385,78.4867,165.96,17.37,0.402,-79.7,92
2025-12-05 23:14:31,Hyderabad,HYD_C1,17.385,78.4867,170.42,22.19,0.253,-85.6,69
2025-12-05 23:15:01,Hyderabad,HYD_C1,17.385,78.4867,141.02,22.17,0.307,-94.2,79
2025-12-05 23:15:31,Hyderabad,HYD_C1,17.385,78.4867,151.97,23.36,0.023,-87.2,43
2025-12-05 23:16:01,Hyderabad,HYD_C1,17.385,78.4867,156.54,17.04,0.351,-78.7,46
2025-12-05 23:16:31,Hyderabad,HYD_C1,17.385,78.4867,174.01,23.92,0.143,-77.6,108
2025-12-05 23:17:01,Hyderabad,HYD_C1,17.385,78.4867,149.88,23.22,0.195,-82.8,80
2025-12-05 23:17:31,Hyderabad,HYD_C1,17.385,78.4867,170.96,18.09,0.174,-74.9,48
2025-12-05 23:18:01,Hyderabad,HYD_C1,17.385,78.4867,160.73,25.51,0.222,-82.2,101
2025-12-05 23:18:31,Hyderabad,HYD_C1,17.385,78.4867,161.78,21.67,0.18,-85.1,66
2025-12-05 23:19:01,Hyderabad,HYD_C1,17.385,78.4867,160.26,26.91,0.139,-85.9,50
2025-12-05 23:19:31,Hyderabad,HYD_C1,17.385,78.4867,173.44,22.77,0.306,-84.1,55
2025-12-05 23:20:01,Hyderabad,HYD_C1,17.385,78.4867,160.05,9.72,0.247,-82.8,50
2025-12-05 23:20:31,Hyderabad,HYD_C1,17.385,78.4867,151.83,18.35,0.24,-81.9,84
2025-12-05 23:21:01,Hyderabad,HYD_C1,17.385,78.4867,150.55,13.03,0.218,-88.5,69
2025-12-05 23:21:31,Hyderabad,HYD_C1,17.385,78.4867,176.44,24.02,0.4,-87.9,96
2025-12-05 23:22:01,Hyderabad,HYD_C1,17.385,78.4867,163.54,25.91,0.251,-86.6,65
2025-12-05 23:22:31,Hyderabad,HYD_C1,17.385,78.4867,187.02,20.95,0.141,-79.9,100
2025-12-05 23:23:01,Hyderabad,HYD_C1,17.385,78.4867,143.68,17.35,0.198,-86.0,78
2025-12-05 23:23:31,Hyderabad,HYD_C1,17.385,78.4867,163.22,20.93,0.232,-83.2,81
2025-12-05 23:24:01,Hyderabad,HYD_C1,17.385,78.4867,160.46,28.64,0.262,-81.5,93
2025-12-05 23:24:31,Hyderabad,HYD_C1,17.385,78.4867,159.04,22.92,0.308,-77.1,59
2025-12-05 23:25:01,Hyderabad,HYD_C1,17.385,78.4867,148.41,21.57,0.203,-91.2,58
2025-12-05 23:25:31,Hyderabad,HYD_C1,17.385,78.4867,143.34,20.68,0.169,-82.1,73
2025-12-05 23:26:01,Hyderabad,HYD_C1,17.385,78.4867,177.66,19.59,0.222,-88.2,99
2025-12-05 23:26:31,Hyderabad,HYD_C1,17.385,78.4867,178.25,17.73,0.325,-92.4,54
2025-12-05 23:27:01,Hyderabad,HYD_C1,17.385,78.4867,164.53,23.77,0.274,-84.2,95
2025-12-05 23:27:31,Hyderabad,HYD_C1,17.385,78.4867,151.76,22.27,0.182,-86.6,66
2025-12-05 23:28:01,Hyderabad,HYD_C1,17.385,78.4867,176.85,17.35,0.331,-84.1,83
2025-12-05 23:28:31,Hyderabad,HYD_C1,17.385,78.4867,163.88,22.28,0.242,-82.3,89
2025-12-05 23:29:01,Hyderabad,HYD_C1,17.385,78.4867,167.71,19.22,0.212,-82.4,60
2025-12-05 23:29:31,Hyderabad,HYD_C1,17.385,78.4867,138.04,22.92,0.215,-83.3,41
2025-12-05 23:30:01,Hyderabad,HYD_C1,17.385,78.4867,152.59,22.75,0.26,-89.6,87
2025-12-05 23:30:31,Hyderabad,HYD_C1,17.385,78.4867,161.51,20.81,0.347,-80.7,48
2025-12-05 23:31:01,Hyderabad,HYD_C1,17.385,78.4867,169.79,23.01,0.279,-89.4,94
2025-12-05 23:31:31,Hyderabad,HYD_C1,17.385,78.4867,155.79,20.1,0.227,-87.0,93
2025-12-05 23:32:01,Hyderabad,HYD_C1,17.385,78.4867,163.16,22.09,0.221,-86.4,49
2025-12-05 23:32:31,Hyderabad,HYD_C1,17.385,78.4867,164.1,14.97,0.287,-87.8,98
2025-12-05 23:33:01,Hyderabad,HYD_C1,17.385,78.4867,159.45,17.79,0.268,-94.6,81
2025-12-05 23:33:31,Hyderabad,HYD_C1,17.385,78.4867,160.47,19.39,0.24,-85.7,79
2025-12-05 23:34:01,Hyderabad,HYD_C1,17.385,78.4867,157.77,23.49,0.218,-91.8,99
2025-12-05 23:34:31,Hyderabad,HYD_C1,17.385,78.4867,150.74,18.95,0.314,-83.6,93
2025-12-05 23:35:01,Hyderabad,HYD_C1,17.385,78.4867,164.78,13.74,0.177,-79.9,93
2025-12-05 23:35:31,Hyderabad,HYD_C1,17.385,78.4867,159.46,20.45,0.217,-83.7,41
2025-12-05 23:36:01,Hyderabad,HYD_C1,17.385,78.4867,194.12,24.22,0.169,-85.4,102
2025-12-05 23:36:31,Hyderabad,HYD_C1,17.385,78.4867,166.7,22.15,0.262,-83.5,46
2025-12-05 23:37:01,Hyderabad,HYD_C1,17.385,78.4867,141.5,18.39,0.131,-81.1,97
2025-12-05 23:37:31,Hyderabad,HYD_C1,17.385,78.4867,158.83,17.48,0.31,-79.7,50
2025-12-05 23:38:01,Hyderabad,HYD_C1,17.385,78.4867,209.77,18.71,0.24,-80.0,41
2025-12-05 23:38:31,Hyderabad,HYD_C1,17.385,78.4867,137.66,22.58,0.256,-80.0,105
2025-12-05 23:39:01,Hyderabad,HYD_C1,17.385,78.4867,168.28,28.55,0.172,-80.4,107
2025-12-05 23:39:31,Hyderabad,HYD_C1,17.385,78.4867,160.05,24.79,0.199,-85.1,74
2025-12-05 23:40:01,Hyderabad,HYD_C1,17.385,78.4867,164.92,17.85,0.227,-85.2,76
2025-12-05 23:40:31,Hyderabad,HYD_C1,17.385,78.4867,161.18,21.1,0.28,-81.0,88
2025-12-05 23:41:01,Hyderabad,HYD_C1,17.385,78.4867,146.12,20.61,0.219,-90.0,108
2025-12-05 23:41:31,Hyderabad,HYD_C1,17.385,78.4867,144.77,11.24,0.195,-80.9,103
2025-12-05 23:42:01,Hyderabad,HYD_C1,17.385,78.4867,148.04,19.58,0.295,-80.2,88
2025-12-05 23:42:31,Hyderabad,HYD_C1,17.385,78.4867,167.38,23.43,0.221,-84.8,68
2025-12-05 23:43:01,Hyderabad,HYD_C1,17.385,78.4867,178.65,19.67,0.31,-84.6,87
2025-12-05 23:43:31,Hyderabad,HYD_C1,17.385,78.4867,161.5,23.63,0.333,-88.1,71
2025-12-05 23:44:01,Hyderabad,HYD_C1,17.385,78.4867,146.6,22.38,0.328,-82.5,71
2025-12-05 23:44:31,Hyderabad,HYD_C1,17.385,78.4867,170.72,22.13,0.297,-90.6,88
2025-12-05 23:45:02,Hyderabad,HYD_C1,17.385,78.4867,183.14,22.0,0.317,-86.4,63
2025-12-05 23:45:32,Hyderabad,HYD_C1,17.385,78.4867,159.8,20.93,0.236,-92.4,74
2025-12-05 23:46:02,Hyderabad,HYD_C1,17.385,78.4867,171.62,25.01,0.154,-86.6,88
2025-12-05 23:46:32,Hyderabad,HYD_C1,17.385,78.4867,140.5,12.71,0.179,-79.6,42
2025-12-05 23:47:02,Hyderabad,HYD_C1,17.385,78.4867,156.1,20.94,0.331,-87.8,83
2025-12-05 23:47:32,Hyderabad,HYD_C1,17.385,78.4867,165.91,24.3,0.207,-77.3,73
2025-12-05 23:48:02,Hyderabad,HYD_C1,17.385,78.4867,164.91,20.26,0.253,-93.7,58
2025-12-05 23:48:32,Hyderabad,HYD_C1,17.385,78.4867,155.55,22.08,0.241,-87.4,47
2025-12-05 23:49:02,Hyderabad,HYD_C1,17.385,78.4867,148.06,21.91,0.421,-90.9,41
2025-12-05 23:49:32,Hyderabad,HYD_C1,17.385,78.4867,163.44,23.78,0.294,-84.2,46
2025-12-05 23:50:02,Hyderabad,HYD_C1,17.385,78.4867,148.28,15.45,0.291,-88.8,89
2025-12-05 23:50:32,Hyderabad,HYD_C1,17.385,78.4867,158.79,23.27,0.189,-81.5,61
2025-12-07 14:44:00,Hyderabad,HYD_C1,17.385,78.4867,165.96,21.45,0.295,-78.9,63
2025-12-07 14:44:30,Hyderabad,HYD_C1,17.385,78.4867,165.53,22.34,0.144,-82.1,68
2025-12-07 14:45:00,Hyderabad,HYD_C1,17.385,78.4867,155.87,25.0,0.227,-88.4,101
2025-12-07 14:45:30,Hyderabad,HYD_C1,17.385,78.4867,154.08,25.69,0.369,-81.5,58
2025-12-07 14:46:00,Hyderabad,HYD_C1,17.385,78.4867,165.09,25.76,0.189,-84.4,61
2025-12-07 14:46:30,Hyderabad,HYD_C1,17.385,78.4867,163.65,23.03,0.252,-81.5,96
2025-12-07 14:47:00,Hyderabad,HYD_C1,17.385,78.4867,185.47,26.13,0.144,-86.9,55
2025-12-07 14:47:30,Hyderabad,HYD_C1,17.385,78.4867,164.28,19.23,0.313,-83.8,75
2025-12-07 14:48:00,Hyderabad,HYD_C1,17.385,78.4867,154.8,22.82,0.289,-81.5,44
2025-12-07 14:48:30,Hyderabad,HYD_C1,17.385,78.4867,158.67,25.91,0.148,-81.9,75
2025-12-07 14:49:00,Hyderabad,HYD_C1,17.385,78.4867,150.07,20.78,0.267,-76.8,42
2025-12-07 14:49:30,Hyderabad,HYD_C1,17.385,78.4867,150.21,19.76,0.15,-85.8,73
2025-12-07 14:50:00,Hyderabad,HYD_C1,17.385,78.4867,177.75,29.94,0.143,-89.5,91
2025-12-07 14:50:30,Hyderabad,HYD_C1,17.385,78.4867,159.14,17.9,0.34,-83.1,88
2025-12-07 14:51:00,Hyderabad,HYD_C1,17.385,78.4867,180.47,21.87,0.308,-81.0,66
2025-12-07 14:51:30,Hyderabad,HYD_C1,17.385,78.4867,162.21,22.4,0.244,-81.9,85
